article_batch_name,article_number,article_filename,article_sha256,article_text_length,tua_group_uuid,tua_group_name,tua_batch_uuid,tua_batch_name,tua_batch_final,source_task_uuid,tua_uuid,namespace,topic_name,case_number,answer_uuid,extra,highlight_count,start_pos,end_pos,target_text
softcite_data/step1_txt/pmc/PMC1636350-10/text.txt.gz,100031,PMC1636350-10,d16a1eab92412444d54cde5efa8c233afc34ced2210a7276c9fdc86b48a4ed90,4351,e15db246-b64e-402e-a9b1-9fbc1040a2df,Qualification_SoftwareMention_I.adjudicated,49e5f78b-3e12-4cc4-b33b-92826348a785,Adjudicator jcsick@gmail.com task 1050 article number 100031,True,52279b89-2564-4add-af77-8eef616daf1a,fa7c1054-2f75-4d75-8b29-d4f6da8a83fa,HL_Softcite_SoftwareMentions_v2,Software Mention,5,,{},1,1259,1267,ClustalW
softcite_data/step1_txt/pmc/PMC1636350-10/text.txt.gz,100031,PMC1636350-10,d16a1eab92412444d54cde5efa8c233afc34ced2210a7276c9fdc86b48a4ed90,4351,e15db246-b64e-402e-a9b1-9fbc1040a2df,Qualification_SoftwareMention_I.adjudicated,49e5f78b-3e12-4cc4-b33b-92826348a785,Adjudicator jcsick@gmail.com task 1050 article number 100031,True,52279b89-2564-4add-af77-8eef616daf1a,5b4a5dd1-af05-46a8-a499-2717bf262887,HL_Softcite_SoftwareMentions_v2,Software Mention,6,,{},1,1330,1337,MUMMALS
softcite_data/step1_txt/pmc/PMC1636350-10/text.txt.gz,100031,PMC1636350-10,d16a1eab92412444d54cde5efa8c233afc34ced2210a7276c9fdc86b48a4ed90,4351,e15db246-b64e-402e-a9b1-9fbc1040a2df,Qualification_SoftwareMention_I.adjudicated,49e5f78b-3e12-4cc4-b33b-92826348a785,Adjudicator jcsick@gmail.com task 1050 article number 100031,True,52279b89-2564-4add-af77-8eef616daf1a,24dc9bb3-9743-49f6-8701-bb2c7b8c69ca,HL_Softcite_SoftwareMentions_v2,Software Mention,7,,{},1,1447,1452,MAFFT
softcite_data/step1_txt/pmc/PMC1636350-10/text.txt.gz,100031,PMC1636350-10,d16a1eab92412444d54cde5efa8c233afc34ced2210a7276c9fdc86b48a4ed90,4351,e15db246-b64e-402e-a9b1-9fbc1040a2df,Qualification_SoftwareMention_I.adjudicated,49e5f78b-3e12-4cc4-b33b-92826348a785,Adjudicator jcsick@gmail.com task 1050 article number 100031,True,52279b89-2564-4add-af77-8eef616daf1a,5fc1198f-0e2d-4676-af3d-80d5b2cb6024,HL_Softcite_SoftwareMentions_v2,Software Mention,8,,{},1,1495,1500,Linux
softcite_data/step1_txt/pmc/PMC1636350-10/text.txt.gz,100031,PMC1636350-10,d16a1eab92412444d54cde5efa8c233afc34ced2210a7276c9fdc86b48a4ed90,4351,e15db246-b64e-402e-a9b1-9fbc1040a2df,Qualification_SoftwareMention_I.adjudicated,49e5f78b-3e12-4cc4-b33b-92826348a785,Adjudicator jcsick@gmail.com task 1050 article number 100031,True,52279b89-2564-4add-af77-8eef616daf1a,6a682b00-a4f8-4c9c-8d04-17e13ccf23c2,HL_Softcite_SoftwareMentions_v2,Software Mention,9,,{},1,1605,1609,PCMA
softcite_data/step1_txt/pmc/PMC1636350-10/text.txt.gz,100031,PMC1636350-10,d16a1eab92412444d54cde5efa8c233afc34ced2210a7276c9fdc86b48a4ed90,4351,e15db246-b64e-402e-a9b1-9fbc1040a2df,Qualification_SoftwareMention_I.adjudicated,49e5f78b-3e12-4cc4-b33b-92826348a785,Adjudicator jcsick@gmail.com task 1050 article number 100031,True,52279b89-2564-4add-af77-8eef616daf1a,458b31c8-ec01-4f38-a644-3d5525373a2a,HL_Softcite_SoftwareMentions_v2,Software Mention,10,,{},1,1637,1644,MUMMALS
softcite_data/step1_txt/pmc/PMC1636350-10/text.txt.gz,100031,PMC1636350-10,d16a1eab92412444d54cde5efa8c233afc34ced2210a7276c9fdc86b48a4ed90,4351,e15db246-b64e-402e-a9b1-9fbc1040a2df,Qualification_SoftwareMention_I.adjudicated,49e5f78b-3e12-4cc4-b33b-92826348a785,Adjudicator jcsick@gmail.com task 1050 article number 100031,True,52279b89-2564-4add-af77-8eef616daf1a,7b4f6430-df70-4257-9ccb-eef9be0744ff,HL_Softcite_SoftwareMentions_v2,Software Mention,11,,{},1,2182,2189,MUMMALS
softcite_data/step1_txt/pmc/PMC1636350-10/text.txt.gz,100031,PMC1636350-10,d16a1eab92412444d54cde5efa8c233afc34ced2210a7276c9fdc86b48a4ed90,4351,e15db246-b64e-402e-a9b1-9fbc1040a2df,Qualification_SoftwareMention_I.adjudicated,49e5f78b-3e12-4cc4-b33b-92826348a785,Adjudicator jcsick@gmail.com task 1050 article number 100031,True,52279b89-2564-4add-af77-8eef616daf1a,022a574c-c8f7-4f9f-903b-7f59dbfcbce7,HL_Softcite_SoftwareMentions_v2,Software Mention,12,,{},1,2201,2209,ProbCons
softcite_data/step1_txt/pmc/PMC1636350-10/text.txt.gz,100031,PMC1636350-10,d16a1eab92412444d54cde5efa8c233afc34ced2210a7276c9fdc86b48a4ed90,4351,e15db246-b64e-402e-a9b1-9fbc1040a2df,Qualification_SoftwareMention_I.adjudicated,49e5f78b-3e12-4cc4-b33b-92826348a785,Adjudicator jcsick@gmail.com task 1050 article number 100031,True,52279b89-2564-4add-af77-8eef616daf1a,2dbaff9e-7e85-4138-8419-7f5ab67890cc,HL_Softcite_SoftwareMentions_v2,Software Mention,13,,{},1,3774,3782,DaliLite
softcite_data/step1_txt/pmc/PMC1636350-10/text.txt.gz,100031,PMC1636350-10,d16a1eab92412444d54cde5efa8c233afc34ced2210a7276c9fdc86b48a4ed90,4351,e15db246-b64e-402e-a9b1-9fbc1040a2df,Qualification_SoftwareMention_I.adjudicated,49e5f78b-3e12-4cc4-b33b-92826348a785,Adjudicator jcsick@gmail.com task 1050 article number 100031,True,52279b89-2564-4add-af77-8eef616daf1a,0adf7721-90fc-4586-a4c9-a88bbe77ad6a,HL_Softcite_SoftwareMentions_v2,Software Mention,14,,{},1,4084,4092,DaliLite
softcite_data/step1_txt/pmc/PMC1933234-0/text.txt.gz,100120,PMC1933234-0,3cd99ef4b2d4d2a71b00be4607d30a7619be79ea6c419543bad3c1437a5674c3,4499,e15db246-b64e-402e-a9b1-9fbc1040a2df,Qualification_SoftwareMention_I.adjudicated,96144aaa-04b2-41cd-a11e-00054a96adf5,Adjudicator jcsick@gmail.com task 1068 article number 100120,True,eff591f2-3da0-474e-8deb-2aaabe5f3097,3c44230e-50e0-4804-ab7d-d1fb46727dd0,HL_Softcite_SoftwareMentions_v2,Software Mention,1,,{},1,2551,2571,Tandem Repeat Finder
softcite_data/step1_txt/pmc/PMC1933234-0/text.txt.gz,100120,PMC1933234-0,3cd99ef4b2d4d2a71b00be4607d30a7619be79ea6c419543bad3c1437a5674c3,4499,e15db246-b64e-402e-a9b1-9fbc1040a2df,Qualification_SoftwareMention_I.adjudicated,96144aaa-04b2-41cd-a11e-00054a96adf5,Adjudicator jcsick@gmail.com task 1068 article number 100120,True,eff591f2-3da0-474e-8deb-2aaabe5f3097,5998d0a4-2750-40f5-a6e9-1ccca2bdb791,HL_Softcite_SoftwareMentions_v2,Software Mention,3,,{},1,2691,2695,LUNA
softcite_data/step1_txt/pmc/PMC1933234-0/text.txt.gz,100120,PMC1933234-0,3cd99ef4b2d4d2a71b00be4607d30a7619be79ea6c419543bad3c1437a5674c3,4499,e15db246-b64e-402e-a9b1-9fbc1040a2df,Qualification_SoftwareMention_I.adjudicated,96144aaa-04b2-41cd-a11e-00054a96adf5,Adjudicator jcsick@gmail.com task 1068 article number 100120,True,eff591f2-3da0-474e-8deb-2aaabe5f3097,c3e18a9a-0d97-4338-869f-30017dac8ea9,HL_Softcite_SoftwareMentions_v2,Software Mention,4,,{},1,2890,2894,LUNA
softcite_data/step1_txt/pmc/PMC1933234-0/text.txt.gz,100120,PMC1933234-0,3cd99ef4b2d4d2a71b00be4607d30a7619be79ea6c419543bad3c1437a5674c3,4499,e15db246-b64e-402e-a9b1-9fbc1040a2df,Qualification_SoftwareMention_I.adjudicated,96144aaa-04b2-41cd-a11e-00054a96adf5,Adjudicator jcsick@gmail.com task 1068 article number 100120,True,eff591f2-3da0-474e-8deb-2aaabe5f3097,0fe470d0-ce81-4325-8aaf-a3606604189c,HL_Softcite_SoftwareMentions_v2,Software Mention,5,,{},1,3035,3041,PYGRAM
softcite_data/step1_txt/pmc/PMC1933234-0/text.txt.gz,100120,PMC1933234-0,3cd99ef4b2d4d2a71b00be4607d30a7619be79ea6c419543bad3c1437a5674c3,4499,e15db246-b64e-402e-a9b1-9fbc1040a2df,Qualification_SoftwareMention_I.adjudicated,96144aaa-04b2-41cd-a11e-00054a96adf5,Adjudicator jcsick@gmail.com task 1068 article number 100120,True,eff591f2-3da0-474e-8deb-2aaabe5f3097,298c4c39-598a-4408-9f6d-3f5d6e8e70c8,HL_Softcite_SoftwareMentions_v2,Software Mention,6,,{},1,3202,3208,PYGRAM
softcite_data/step1_txt/pmc/PMC1933234-0/text.txt.gz,100120,PMC1933234-0,3cd99ef4b2d4d2a71b00be4607d30a7619be79ea6c419543bad3c1437a5674c3,4499,e15db246-b64e-402e-a9b1-9fbc1040a2df,Qualification_SoftwareMention_I.adjudicated,96144aaa-04b2-41cd-a11e-00054a96adf5,Adjudicator jcsick@gmail.com task 1068 article number 100120,True,eff591f2-3da0-474e-8deb-2aaabe5f3097,e0068882-c525-4395-b4e8-761e071dd37f,HL_Softcite_SoftwareMentions_v2,Software Mention,7,,{},1,3544,3551,REPfind
softcite_data/step1_txt/pmc/PMC1933234-0/text.txt.gz,100120,PMC1933234-0,3cd99ef4b2d4d2a71b00be4607d30a7619be79ea6c419543bad3c1437a5674c3,4499,e15db246-b64e-402e-a9b1-9fbc1040a2df,Qualification_SoftwareMention_I.adjudicated,96144aaa-04b2-41cd-a11e-00054a96adf5,Adjudicator jcsick@gmail.com task 1068 article number 100120,True,eff591f2-3da0-474e-8deb-2aaabe5f3097,413d717e-2a7b-4b3c-951c-21ce40484270,HL_Softcite_SoftwareMentions_v2,Software Mention,8,,{},1,3619,3626,REPuter
softcite_data/step1_txt/pmc/PMC1933234-0/text.txt.gz,100120,PMC1933234-0,3cd99ef4b2d4d2a71b00be4607d30a7619be79ea6c419543bad3c1437a5674c3,4499,e15db246-b64e-402e-a9b1-9fbc1040a2df,Qualification_SoftwareMention_I.adjudicated,96144aaa-04b2-41cd-a11e-00054a96adf5,Adjudicator jcsick@gmail.com task 1068 article number 100120,True,eff591f2-3da0-474e-8deb-2aaabe5f3097,8df94b0c-d66a-49e4-a4c0-6f9b5d682746,HL_Softcite_SoftwareMentions_v2,Software Mention,9,,{},1,3652,3658,BLASTN
softcite_data/step1_txt/pmc/PMC1933234-0/text.txt.gz,100120,PMC1933234-0,3cd99ef4b2d4d2a71b00be4607d30a7619be79ea6c419543bad3c1437a5674c3,4499,e15db246-b64e-402e-a9b1-9fbc1040a2df,Qualification_SoftwareMention_I.adjudicated,96144aaa-04b2-41cd-a11e-00054a96adf5,Adjudicator jcsick@gmail.com task 1068 article number 100120,True,eff591f2-3da0-474e-8deb-2aaabe5f3097,4e19bcc8-fdba-489a-9c0b-732a6b636933,HL_Softcite_SoftwareMentions_v2,Software Mention,10,,{},1,4075,4078,CRT
softcite_data/step1_txt/pmc/PMC1933234-0/text.txt.gz,100120,PMC1933234-0,3cd99ef4b2d4d2a71b00be4607d30a7619be79ea6c419543bad3c1437a5674c3,4499,e15db246-b64e-402e-a9b1-9fbc1040a2df,Qualification_SoftwareMention_I.adjudicated,96144aaa-04b2-41cd-a11e-00054a96adf5,Adjudicator jcsick@gmail.com task 1068 article number 100120,True,eff591f2-3da0-474e-8deb-2aaabe5f3097,78230358-d887-4f09-a58a-7aa338711b27,HL_Softcite_SoftwareMentions_v2,Software Mention,11,,{},1,4112,4120,PILER-CR
softcite_data/step1_txt/pmc/PMC1933234-0/text.txt.gz,100120,PMC1933234-0,3cd99ef4b2d4d2a71b00be4607d30a7619be79ea6c419543bad3c1437a5674c3,4499,e15db246-b64e-402e-a9b1-9fbc1040a2df,Qualification_SoftwareMention_I.adjudicated,96144aaa-04b2-41cd-a11e-00054a96adf5,Adjudicator jcsick@gmail.com task 1068 article number 100120,True,eff591f2-3da0-474e-8deb-2aaabe5f3097,012e37ad-8757-404b-b6ff-2386e55c9882,HL_Softcite_SoftwareMentions_v2,Software Mention,12,,{},1,4195,4198,CRT
softcite_data/step1_txt/pmc/PMC1933234-0/text.txt.gz,100120,PMC1933234-0,3cd99ef4b2d4d2a71b00be4607d30a7619be79ea6c419543bad3c1437a5674c3,4499,e15db246-b64e-402e-a9b1-9fbc1040a2df,Qualification_SoftwareMention_I.adjudicated,96144aaa-04b2-41cd-a11e-00054a96adf5,Adjudicator jcsick@gmail.com task 1068 article number 100120,True,eff591f2-3da0-474e-8deb-2aaabe5f3097,0fa4372e-b450-493a-94ca-1e75d1ab793d,HL_Softcite_SoftwareMentions_v2,Software Mention,13,,{},1,4392,4400,PILER-CR
softcite_data/step1_txt/pmc/PMC1636350-5/text.txt.gz,100037,PMC1636350-5,1e63b772410ed20d9cc4f8bc127ec32ef835d005cdc32504cbd670d931e63c34,3894,e15db246-b64e-402e-a9b1-9fbc1040a2df,Qualification_SoftwareMention_I.adjudicated,d9a72823-c2a8-46d8-908b-f48556737ad1,Adjudicator jcsick@gmail.com task 1053 article number 100037,True,3fa67bd3-64e8-46c3-b7a6-92f83e4a890e,eb139458-ab6c-46c5-afc9-85572254d2fc,HL_Softcite_SoftwareMentions_v2,Software Mention,1,,{},1,4,11,MUMMALS
softcite_data/step1_txt/pmc/PMC1636350-5/text.txt.gz,100037,PMC1636350-5,1e63b772410ed20d9cc4f8bc127ec32ef835d005cdc32504cbd670d931e63c34,3894,e15db246-b64e-402e-a9b1-9fbc1040a2df,Qualification_SoftwareMention_I.adjudicated,d9a72823-c2a8-46d8-908b-f48556737ad1,Adjudicator jcsick@gmail.com task 1053 article number 100037,True,3fa67bd3-64e8-46c3-b7a6-92f83e4a890e,27c28ed5-e98b-4c2a-8764-e46326daa75e,HL_Softcite_SoftwareMentions_v2,Software Mention,2,,{},1,108,115,MUMMALS
softcite_data/step1_txt/pmc/PMC1636350-5/text.txt.gz,100037,PMC1636350-5,1e63b772410ed20d9cc4f8bc127ec32ef835d005cdc32504cbd670d931e63c34,3894,e15db246-b64e-402e-a9b1-9fbc1040a2df,Qualification_SoftwareMention_I.adjudicated,d9a72823-c2a8-46d8-908b-f48556737ad1,Adjudicator jcsick@gmail.com task 1053 article number 100037,True,3fa67bd3-64e8-46c3-b7a6-92f83e4a890e,eb16df7a-bdc1-4040-952c-0a2a1c1874e2,HL_Softcite_SoftwareMentions_v2,Software Mention,3,,{},1,2049,2057,ProbCons
softcite_data/step1_txt/pmc/PMC1636350-5/text.txt.gz,100037,PMC1636350-5,1e63b772410ed20d9cc4f8bc127ec32ef835d005cdc32504cbd670d931e63c34,3894,e15db246-b64e-402e-a9b1-9fbc1040a2df,Qualification_SoftwareMention_I.adjudicated,d9a72823-c2a8-46d8-908b-f48556737ad1,Adjudicator jcsick@gmail.com task 1053 article number 100037,True,3fa67bd3-64e8-46c3-b7a6-92f83e4a890e,a098127d-016e-497e-8920-1f33847b244a,HL_Softcite_SoftwareMentions_v2,Software Mention,4,,{},1,2064,2069,MAFFT
softcite_data/step1_txt/pmc/PMC1636350-5/text.txt.gz,100037,PMC1636350-5,1e63b772410ed20d9cc4f8bc127ec32ef835d005cdc32504cbd670d931e63c34,3894,e15db246-b64e-402e-a9b1-9fbc1040a2df,Qualification_SoftwareMention_I.adjudicated,d9a72823-c2a8-46d8-908b-f48556737ad1,Adjudicator jcsick@gmail.com task 1053 article number 100037,True,3fa67bd3-64e8-46c3-b7a6-92f83e4a890e,083299a6-eda9-4918-9643-0f0c3007f37b,HL_Softcite_SoftwareMentions_v2,Software Mention,5,,{},1,2096,2102,MUSCLE
softcite_data/step1_txt/pmc/PMC1636350-5/text.txt.gz,100037,PMC1636350-5,1e63b772410ed20d9cc4f8bc127ec32ef835d005cdc32504cbd670d931e63c34,3894,e15db246-b64e-402e-a9b1-9fbc1040a2df,Qualification_SoftwareMention_I.adjudicated,d9a72823-c2a8-46d8-908b-f48556737ad1,Adjudicator jcsick@gmail.com task 1053 article number 100037,True,3fa67bd3-64e8-46c3-b7a6-92f83e4a890e,a57eda70-6ce4-4b20-9200-ccf95a026ad6,HL_Softcite_SoftwareMentions_v2,Software Mention,6,,{},1,2112,2120,ClustalW
softcite_data/step1_txt/pmc/PMC1636350-5/text.txt.gz,100037,PMC1636350-5,1e63b772410ed20d9cc4f8bc127ec32ef835d005cdc32504cbd670d931e63c34,3894,e15db246-b64e-402e-a9b1-9fbc1040a2df,Qualification_SoftwareMention_I.adjudicated,d9a72823-c2a8-46d8-908b-f48556737ad1,Adjudicator jcsick@gmail.com task 1053 article number 100037,True,3fa67bd3-64e8-46c3-b7a6-92f83e4a890e,bd893bb2-2aed-4694-a133-6644874e12e2,HL_Softcite_SoftwareMentions_v2,Software Mention,7,,{},1,2235,2243,ProbCons
softcite_data/step1_txt/pmc/PMC1636350-5/text.txt.gz,100037,PMC1636350-5,1e63b772410ed20d9cc4f8bc127ec32ef835d005cdc32504cbd670d931e63c34,3894,e15db246-b64e-402e-a9b1-9fbc1040a2df,Qualification_SoftwareMention_I.adjudicated,d9a72823-c2a8-46d8-908b-f48556737ad1,Adjudicator jcsick@gmail.com task 1053 article number 100037,True,3fa67bd3-64e8-46c3-b7a6-92f83e4a890e,45bf2fea-c1b4-4049-a0df-5eeee804f685,HL_Softcite_SoftwareMentions_v2,Software Mention,8,,{},1,2273,2281,ProbCons
softcite_data/step1_txt/pmc/PMC1636350-5/text.txt.gz,100037,PMC1636350-5,1e63b772410ed20d9cc4f8bc127ec32ef835d005cdc32504cbd670d931e63c34,3894,e15db246-b64e-402e-a9b1-9fbc1040a2df,Qualification_SoftwareMention_I.adjudicated,d9a72823-c2a8-46d8-908b-f48556737ad1,Adjudicator jcsick@gmail.com task 1053 article number 100037,True,3fa67bd3-64e8-46c3-b7a6-92f83e4a890e,2e1c1f93-35c1-47d1-918b-c9c2999c8c3d,HL_Softcite_SoftwareMentions_v2,Software Mention,9,,{},1,2373,2381,ProbCons
softcite_data/step1_txt/pmc/PMC1636350-5/text.txt.gz,100037,PMC1636350-5,1e63b772410ed20d9cc4f8bc127ec32ef835d005cdc32504cbd670d931e63c34,3894,e15db246-b64e-402e-a9b1-9fbc1040a2df,Qualification_SoftwareMention_I.adjudicated,d9a72823-c2a8-46d8-908b-f48556737ad1,Adjudicator jcsick@gmail.com task 1053 article number 100037,True,3fa67bd3-64e8-46c3-b7a6-92f83e4a890e,2eada14a-c4f9-4c25-a1fd-61e7898c0e76,HL_Softcite_SoftwareMentions_v2,Software Mention,10,,{},1,2769,2777,ProbCons
softcite_data/step1_txt/pmc/PMC1636350-5/text.txt.gz,100037,PMC1636350-5,1e63b772410ed20d9cc4f8bc127ec32ef835d005cdc32504cbd670d931e63c34,3894,e15db246-b64e-402e-a9b1-9fbc1040a2df,Qualification_SoftwareMention_I.adjudicated,d9a72823-c2a8-46d8-908b-f48556737ad1,Adjudicator jcsick@gmail.com task 1053 article number 100037,True,3fa67bd3-64e8-46c3-b7a6-92f83e4a890e,aca0114e-7b4c-4859-bb59-c2b5507ca40a,HL_Softcite_SoftwareMentions_v2,Software Mention,11,,{},1,2951,2959,ProbCons
softcite_data/step1_txt/pmc/PMC1636350-5/text.txt.gz,100037,PMC1636350-5,1e63b772410ed20d9cc4f8bc127ec32ef835d005cdc32504cbd670d931e63c34,3894,e15db246-b64e-402e-a9b1-9fbc1040a2df,Qualification_SoftwareMention_I.adjudicated,d9a72823-c2a8-46d8-908b-f48556737ad1,Adjudicator jcsick@gmail.com task 1053 article number 100037,True,3fa67bd3-64e8-46c3-b7a6-92f83e4a890e,815615d4-0dae-48e6-9960-83e75222b414,HL_Softcite_SoftwareMentions_v2,Software Mention,12,,{},1,3024,3032,ProbCons
softcite_data/step1_txt/pmc/PMC1636350-5/text.txt.gz,100037,PMC1636350-5,1e63b772410ed20d9cc4f8bc127ec32ef835d005cdc32504cbd670d931e63c34,3894,e15db246-b64e-402e-a9b1-9fbc1040a2df,Qualification_SoftwareMention_I.adjudicated,d9a72823-c2a8-46d8-908b-f48556737ad1,Adjudicator jcsick@gmail.com task 1053 article number 100037,True,3fa67bd3-64e8-46c3-b7a6-92f83e4a890e,b15154b9-3f41-48ee-85f2-55dafdd66c32,HL_Softcite_SoftwareMentions_v2,Software Mention,13,,{},1,3349,3357,DaliLite
softcite_data/step1_txt/pmc/PMC1636350-5/text.txt.gz,100037,PMC1636350-5,1e63b772410ed20d9cc4f8bc127ec32ef835d005cdc32504cbd670d931e63c34,3894,e15db246-b64e-402e-a9b1-9fbc1040a2df,Qualification_SoftwareMention_I.adjudicated,d9a72823-c2a8-46d8-908b-f48556737ad1,Adjudicator jcsick@gmail.com task 1053 article number 100037,True,3fa67bd3-64e8-46c3-b7a6-92f83e4a890e,4bc73518-89c7-4fb1-8c9a-d5d32d738f6d,HL_Softcite_SoftwareMentions_v2,Software Mention,14,,{},1,3490,3498,ProbCons
softcite_data/step1_txt/pmc/PMC1636350-5/text.txt.gz,100037,PMC1636350-5,1e63b772410ed20d9cc4f8bc127ec32ef835d005cdc32504cbd670d931e63c34,3894,e15db246-b64e-402e-a9b1-9fbc1040a2df,Qualification_SoftwareMention_I.adjudicated,d9a72823-c2a8-46d8-908b-f48556737ad1,Adjudicator jcsick@gmail.com task 1053 article number 100037,True,3fa67bd3-64e8-46c3-b7a6-92f83e4a890e,511d6002-7ac1-4601-b5e4-3099c81ee71d,HL_Softcite_SoftwareMentions_v2,Software Mention,15,,{},1,3849,3856,MUMMALS
softcite_data/step1_txt/pmc/PMC2971576-1/text.txt.gz,101049,PMC2971576-1,6fa227090d661175288f1f99b9c0d0eb7a1aaa96b6f60754e3512ecf47eb0c95,3708,e15db246-b64e-402e-a9b1-9fbc1040a2df,Qualification_SoftwareMention_I.adjudicated,b384120b-c24a-44c8-8b49-4688fcb286a1,Adjudicator jcsick@gmail.com task 1073 article number 101049,True,f6e67e05-6ca0-4208-859b-87a41e30d838,02392b18-3bf8-4745-ad58-60c3c6391733,HL_Softcite_SoftwareMentions_v2,Software Mention,1,,{},1,276,284,FastPval
softcite_data/step1_txt/pmc/PMC2971576-1/text.txt.gz,101049,PMC2971576-1,6fa227090d661175288f1f99b9c0d0eb7a1aaa96b6f60754e3512ecf47eb0c95,3708,e15db246-b64e-402e-a9b1-9fbc1040a2df,Qualification_SoftwareMention_I.adjudicated,b384120b-c24a-44c8-8b49-4688fcb286a1,Adjudicator jcsick@gmail.com task 1073 article number 101049,True,f6e67e05-6ca0-4208-859b-87a41e30d838,76e7d288-108e-46a8-ae9a-0ab0415c57fc,HL_Softcite_SoftwareMentions_v2,Software Mention,2,,{},1,345,353,FastPval
softcite_data/step1_txt/pmc/PMC2971576-1/text.txt.gz,101049,PMC2971576-1,6fa227090d661175288f1f99b9c0d0eb7a1aaa96b6f60754e3512ecf47eb0c95,3708,e15db246-b64e-402e-a9b1-9fbc1040a2df,Qualification_SoftwareMention_I.adjudicated,b384120b-c24a-44c8-8b49-4688fcb286a1,Adjudicator jcsick@gmail.com task 1073 article number 101049,True,f6e67e05-6ca0-4208-859b-87a41e30d838,8a0d8d04-a19a-481a-a579-0982ca25e28e,HL_Softcite_SoftwareMentions_v2,Software Mention,3,,{},1,404,412,FastPval
softcite_data/step1_txt/pmc/PMC2971576-1/text.txt.gz,101049,PMC2971576-1,6fa227090d661175288f1f99b9c0d0eb7a1aaa96b6f60754e3512ecf47eb0c95,3708,e15db246-b64e-402e-a9b1-9fbc1040a2df,Qualification_SoftwareMention_I.adjudicated,b384120b-c24a-44c8-8b49-4688fcb286a1,Adjudicator jcsick@gmail.com task 1073 article number 101049,True,f6e67e05-6ca0-4208-859b-87a41e30d838,d5aecc49-bd9f-4a1a-8ee3-40e31e0802bd,HL_Softcite_SoftwareMentions_v2,Software Mention,4,,{},1,453,461,FastPval
softcite_data/step1_txt/pmc/PMC2971576-1/text.txt.gz,101049,PMC2971576-1,6fa227090d661175288f1f99b9c0d0eb7a1aaa96b6f60754e3512ecf47eb0c95,3708,e15db246-b64e-402e-a9b1-9fbc1040a2df,Qualification_SoftwareMention_I.adjudicated,b384120b-c24a-44c8-8b49-4688fcb286a1,Adjudicator jcsick@gmail.com task 1073 article number 101049,True,f6e67e05-6ca0-4208-859b-87a41e30d838,d01c3cea-b298-4d33-af82-beabb12cfbef,HL_Softcite_SoftwareMentions_v2,Software Mention,5,,{},1,607,615,FastPval
softcite_data/step1_txt/pmc/PMC2971576-1/text.txt.gz,101049,PMC2971576-1,6fa227090d661175288f1f99b9c0d0eb7a1aaa96b6f60754e3512ecf47eb0c95,3708,e15db246-b64e-402e-a9b1-9fbc1040a2df,Qualification_SoftwareMention_I.adjudicated,b384120b-c24a-44c8-8b49-4688fcb286a1,Adjudicator jcsick@gmail.com task 1073 article number 101049,True,f6e67e05-6ca0-4208-859b-87a41e30d838,95989027-241d-4a64-8aa1-ffc073b20712,HL_Softcite_SoftwareMentions_v2,Software Mention,6,,{},1,696,704,FastPval
softcite_data/step1_txt/pmc/PMC2971576-1/text.txt.gz,101049,PMC2971576-1,6fa227090d661175288f1f99b9c0d0eb7a1aaa96b6f60754e3512ecf47eb0c95,3708,e15db246-b64e-402e-a9b1-9fbc1040a2df,Qualification_SoftwareMention_I.adjudicated,b384120b-c24a-44c8-8b49-4688fcb286a1,Adjudicator jcsick@gmail.com task 1073 article number 101049,True,f6e67e05-6ca0-4208-859b-87a41e30d838,4d47de56-1d7c-491c-8554-8d2752cf6fa4,HL_Softcite_SoftwareMentions_v2,Software Mention,7,,{},1,799,807,FastPval
softcite_data/step1_txt/pmc/PMC2971576-1/text.txt.gz,101049,PMC2971576-1,6fa227090d661175288f1f99b9c0d0eb7a1aaa96b6f60754e3512ecf47eb0c95,3708,e15db246-b64e-402e-a9b1-9fbc1040a2df,Qualification_SoftwareMention_I.adjudicated,b384120b-c24a-44c8-8b49-4688fcb286a1,Adjudicator jcsick@gmail.com task 1073 article number 101049,True,f6e67e05-6ca0-4208-859b-87a41e30d838,de0e2cfe-d3ac-4066-a077-2f6c7fcb3617,HL_Softcite_SoftwareMentions_v2,Software Mention,8,,{},1,1082,1090,FastPval
softcite_data/step1_txt/pmc/PMC2971576-1/text.txt.gz,101049,PMC2971576-1,6fa227090d661175288f1f99b9c0d0eb7a1aaa96b6f60754e3512ecf47eb0c95,3708,e15db246-b64e-402e-a9b1-9fbc1040a2df,Qualification_SoftwareMention_I.adjudicated,b384120b-c24a-44c8-8b49-4688fcb286a1,Adjudicator jcsick@gmail.com task 1073 article number 101049,True,f6e67e05-6ca0-4208-859b-87a41e30d838,c0c6fd5a-b8eb-4a9b-b9b6-958e2145a8f1,HL_Softcite_SoftwareMentions_v2,Software Mention,9,,{},1,1192,1200,FastPval
softcite_data/step1_txt/pmc/PMC2971576-1/text.txt.gz,101049,PMC2971576-1,6fa227090d661175288f1f99b9c0d0eb7a1aaa96b6f60754e3512ecf47eb0c95,3708,e15db246-b64e-402e-a9b1-9fbc1040a2df,Qualification_SoftwareMention_I.adjudicated,b384120b-c24a-44c8-8b49-4688fcb286a1,Adjudicator jcsick@gmail.com task 1073 article number 101049,True,f6e67e05-6ca0-4208-859b-87a41e30d838,f1fdf494-6deb-4c65-9160-94b7502da883,HL_Softcite_SoftwareMentions_v2,Software Mention,10,,{},1,1423,1431,FastPval
